Opinto;Tyyppi;Toteutus;Alkupvm;Loppupvm;Nimi;Vastuutoimipiste;Vastuuohjelma
TY080106;OJ;211PB;20111017;20111231;Työelämän ja tekniikan englanti 2;TIEDEB;ME
TY080106L;OSA;111PB;20110801;20111231;Työelämän ja tekniikan englanti 2 (luokka);TIEDEB;ME
TY080106S;OSA;111PC;20110801;20111231;Työelämän ja tekniikan englanti 2 (studio);TIEDEB;ME
TY080106S;OSA;111PD;20110801;20111231;Työelämän ja tekniikan englanti 2 (studio);TIEDEB;ME
TY080107B;OSA;211PC;20111020;20111231;Ruotsi/Kirjallinen taito;OTA;ME
TY080203A;OSA;211PF;20111020;20111231;Geometria A;TIEDEB;ME
TY080203A;OSA;211PG;20111020;20111231;Geometria A;TIEDEB;ME
TY080204XB;OSA;211PA;20111017;20111231;Diffrentiaali- ja integraalilaskenta (ammattioppilaitospohjalta) B;TIEDEB;ME
TY080205;OJ;211PF;20111017;20111231;Mekaniikka;TIEDEB;ME
TY080205;OJ;211PG;20111017;20111231;Mekaniikka;TIEDEB;ME
TY080205;OJ;211PJ;20111020;20111231;Mekaniikka;TIEDEB;ME
TY080205;OJ;211PK;20111020;20111231;Mekaniikka;TIEDEB;ME
TY080208D;OSA;211PE;20111017;20111231;Fysiikan laboraatiot D;TIEDEB;ME
TY080208D;OSA;211PF;20111017;20111231;Fysiikan laboraatiot D;TIEDEB;ME
TY080208D;OSA;211PR;20111020;20111231;Fysiikan laboraatiot D;TIEDEB;ME
TY080209A;OSA;211PA;20111017;20111231;Kemia, luennot;TIEDEB;ME
TY080209A;OSA;211PB;20111020;20111231;Kemia, luennot;TIEDEB;ME
TY100202B;OSA;211PC;20111017;20111231;Algebra / B;TIEDEB;ME
TY100202B;OSA;211PD;20111020;20111231;Algebra / B;TIEDEB;ME
YH00043;OJ;111RB;20110801;20111231;Ruotsin perusteet 1;OTA;ME
YH00043;OJ;211PD;20111017;20111231;Ruotsin perusteet 1;TIEDEB;ME
YH00044;OJ;111PD;20111017;20111231;Ruotsin perusteet 2;TIEDEB;ME
YH00044;OJ;111PE;20111020;20111231;Ruotsin perusteet 2;TIEDEB;ME
YH00044;OJ;211PA;20111020;20111231;Ruotsin perusteet 2;TIEDEB;ME
YH00045;OJ;111RD;20110801;20111231;Ruotsin perusteet 3;OTA;ME
TY080208K;OSA;111RC;20110829;20111219;Fysiikan laboraatiot;OTA;ME
TY080105L;OSA;111PD;20110829;20111217;Työelämän ja tekniikan englanti 1 (luokka);TIEDEB;ME
AU080302B;OSA;211RA;20111017;20111216;Tuotantoautomaation perusteet;OTA;ME
AU080502B;OSA;211PA;20111017;20111216;Robotiikka ja konenäkö, konenäkö;OTA;ME
ME080101;OJ;111RA;20110829;20111216;Tuotantotekniikat;OTA;ME
ME080104;OJ;211RA;20111017;20111216;Materiaalit ja niiden valinta;OTA;ME
ME080201;OJ;211PA;20111017;20111216;3D-mallintaminen;OTA;ME
ME080304B;OSA;211RA;20111017;20111216;Automaatiotekniikan perusteet;OTA;ME
ME080401B;OSA;211PA;20111017;20111216;Hitsaustekniikka;OTA;ME
ME080402B;OSA;211PB;20111017;20111216;Työstötekniikka;OTA;ME
ME080502B;OSA;211PB;20111017;20111216;Tuotekehitysprosessi;OTA;ME
ME080504B;OSA;211PB;20111017;20111216;Suunnitteluprojekti;OTA;ME
ME080803;OJ;111RA;20110829;20111216;Turbiinitekniikka;OTA;ME
TY080102;OJ;111RC;20110829;20111216;Asiantuntijaviestintä;OTA;ME
TY080105B;OSA;111RC;20110829;20111216;Työelämän ja tekniikan englanti 1/osa B;OTA;ME
TY080106;OJ;111RA;20110829;20111216;Työelämän ja tekniikan englanti 2;OTA;ME
TY080107;OJ;111RA;20110829;20111216;Työelämän ja tekniikan ruotsi;OTA;ME
TY080107;OJ;111RB;20110829;20111216;Työelämän ja tekniikan ruotsi;OTA;ME
TY080203;OJ;111RC;20110829;20111216;Geometria;OTA;ME
TY080203;OJ;111RD;20110829;20111216;Geometria;OTA;ME
TY080206;OJ;111RB;20110829;20111216;Sähkömagnetismi;OTA;ME
TY080206;OJ;211RA;20111017;20111216;Sähkömagnetismi;OTA;ME
TY080209;OJ;211RA;20111017;20111216;Kemia;OTA;ME
ME080302;OJ;111RA;20110907;20111215;Tietotekniikka ja tietoverkot;OTA;ME
AU080502A;OSA;111PB;20110801;20111019;Robotiikka ja konenäkö, robotiikka;OTA;ME
ME080103;OJ;111PE;20110801;20111019;Teknillinen piirustus;TIEDEB;ME
ME080202A;OSA;111PD;20110801;20111019;Statiikka ja dynamiikka;TIEDEB;ME
ME080202A;OSA;111PE;20110801;20111019;Statiikka ja dynamiikka;OTA;ME
ME080204A;OSA;111PC;20110801;20111019;Koneenosat;TIEDEB;ME
ME080304B;OSA;211PA;20110801;20111019;Automaatiotekniikan perusteet;TIEDEB;ME
ME080304B;OSA;211PB;20110801;20111019;Automaatiotekniikan perusteet;TIEDEB;ME
ME080402A;OSA;111PB;20110801;20111019;Työstötekniikka;TIEDEB;ME
ME080502A;OSA;111PC;20110801;20111019;Tuotekehitysprosessi;TIEDEB;ME
ME080503A;OSA;111PB;20110801;20111019;Tietokoneavusteinen suunnittelu;TIEDEB;ME
ME080902;OJ;111PA;20110801;20111019;Puu- ja bioenergia;TIEDEB;ME
RT080501;OJ;111PD;20110801;20111019;Virtaustekniikka;TIEDEB;ME
RT080504;OJ;111PD;20110801;20111019;Lämmönsiirto;TIEDEB;ME
TY080101A;OSA;111PG;20110801;20111019;Opiskelutaidot;TIEDEB;ME
TY080101A;OSA;111PO;20110801;20111019;Opiskelutaidot;TIEDEB;ME
TY080101B;OSA;111PG;20110801;20111019;Opiskelutaidot;TIEDEB;ME
TY080101B;OSA;111PO;20110801;20111019;Opiskelutaidot;TIEDEB;ME
TY080101C;OSA;111PG;20110801;20111019;Opiskelutaidot;TIEDEB;ME
TY080101C;OSA;111PO;20110801;20111019;Opiskelutaidot;TIEDEB;ME
TY080103A;OSA;111PE;20110801;20111019;Johtaminen;TIEDEB;ME
TY080107A;OSA;111PC;20110801;20111019;Ruotsi/Suullinen taito;OTA;ME
TY080201;OJ;111PR;20110801;20111019;Insinöörin matemaattiset apuneuvot;TIEDEB;ME
TY080201;OJ;111RC;20110801;20111019;Insinöörin matemaattiset apuneuvot;OTA;ME
TY080202D;OSA;111PJ;20110801;20111019;Algebra A;TIEDEB;ME
TY080206;OJ;111PG;20110801;20111019;Sähkömagnetismi;TIEDEB;ME
TY080208C;OSA;111PS;20110801;20111019;Fysiikan laboraatiot C;TIEDEB;ME
TY080208EA;OSA;111PI;20110801;20111019;Fysiikan laboraatiot, ensiapu;TIEDEB;ME
TY080208EA;OSA;111PJ;20110801;20111019;Fysiikan laboraatiot, ensiapu;TIEDEB;ME
TY080208TE;OSA;211RA;20110801;20111019;Työturvallisuus ja ensiapu;OTA;ME
TY080208TT;OSA;111PE;20110801;20111019;Fysiikan laboraatiot, työturvallisuus;TIEDEB;ME
TY080208TT;OSA;111PF;20110801;20111019;Fysiikan laboraatiot, työturvallisuus;TIEDEB;ME
YH00044;OJ;111PK;20110801;20111019;Ruotsin perusteet 2;TIEDEB;ME
TY080106;OJ;211PC;20110829;20111016;Työelämän ja tekniikan englanti 2;TIEDEB;ME
AU080302A;OSA;412RA;20110829;20111015;Tuotantoautomaation perusteet;OTA;ME
AU080502A;OSA;111PA;20110829;20111015;Robotiikka ja konenäkö, robotiikka;OTA;ME
ME080103;OJ;111PC;20110829;20111015;Teknillinen piirustus;OTA;ME
ME080304A;OSA;111PC;20110829;20111015;Automaatiotekniikan perusteet;OTA;ME
ME080401A;OSA;111PA;20110829;20111015;Hitsaustekniikka;OTA;ME
ME080402A;OSA;111RA;20110829;20111015;Työstötekniikka;OTA;ME
ME080502A;OSA;111PB;20110829;20111015;Tuotekehitysprosessi;OTA;ME
ME080504A;OSA;111PB;20110829;20111015;Suunnitteluprojekti;OTA;ME
ME080804A;OSA;111PB;20110829;20111015;Kattilalaitoksen sähkö- ja automaatiotekniikka A;OTA;ME
TY080101A;OSA;111PK;20110822;20111015;Opiskelutaidot;OTA;ME
TY080101B;OSA;111PK;20110822;20111015;Opiskelutaidot;OTA;ME
TY080101C;OSA;111PK;20110829;20111015;Opiskelutaidot;OTA;ME
TY080205;OJ;111RC;20110829;20111015;Mekaniikka;OTA;ME
TY080208EA;OSA;111RA;20110829;20111015;Fysiikan laboraatiot, ensiapu;OTA;ME
YH00045;OJ;111RA;20110829;20111015;Ruotsin perusteet 3;OTA;ME
ME080103;OJ;111PA;20110801;20111014;Teknillinen piirustus;TIEDEB;ME
ME080103;OJ;111PD;20110801;20111014;Teknillinen piirustus;TIEDEB;ME
ME080202A;OSA;111PA;20110801;20111014;Statiikka ja dynamiikka;TIEDEB;ME
ME080202A;OSA;111PB;20110801;20111014;Statiikka ja dynamiikka;TIEDEB;ME
ME080204A;OSA;111PA;20110801;20111014;Koneenosat;TIEDEB;ME
ME080304A;OSA;111PB;20110801;20111014;Automaatiotekniikan perusteet;TIEDEB;ME
ME080306;OJ;211PC;20110801;20111014;Energiatekniikka;TIEDEB;ME
ME080401B;OSA;111PA;20110801;20111014;Hitsaustekniikka;TIEDEB;ME
ME080402;OJ;111PA;20110801;20111014;Työstötekniikka;TIEDEB;ME
ME080402A;OSA;111PA;20110801;20111014;Työstötekniikka;TIEDEB;ME
ME080403;OJ;111PA;20110801;20111014;Työkalusuunnittelu;TIEDEB;ME
ME080502A;OSA;111PA;20110801;20111014;Tuotekehitysprosessi;TIEDEB;ME
ME080503A;OSA;111PA;20110801;20111014;Tietokoneavusteinen suunnittelu;TIEDEB;ME
ME080504A;OSA;111PA;20110801;20111014;Suunnitteluprojekti;TIEDEB;ME
ME080602A;OSA;111PA;20110801;20111014;Konedynamiikka;TIEDEB;ME
ME080801;OJ;111PA;20110801;20111014;Höyrytekniikka;TIEDEB;ME
ME080803;OJ;211PA;20110801;20111014;Turbiinitekniikka;TIEDEB;ME
RT080504;OJ;111PB;20110801;20111014;Lämmönsiirto;TIEDEB;ME
TY080101;OJ;111PD;20110801;20111014;Opiskelutaidot;TIEDEB;ME
TY080101;OJ;111PO;20110801;20111014;Opiskelutaidot;TIEDEB;ME
TY080103A;OSA;111PC;20110801;20111014;Johtaminen;TIEDEB;ME
TY080103A;OSA;111PD;20110801;20111014;Johtaminen;TIEDEB;ME
TY080201;OJ;111PF;20110801;20111014;Insinöörin matemaattiset apuneuvot;TIEDEB;ME
TY080201;OJ;111PG;20110801;20111014;Insinöörin matemaattiset apuneuvot;TIEDEB;ME
TY080202D;OSA;111PC;20110801;20111014;Algebra A;TIEDEB;ME
TY080206;OJ;111PA;20110801;20111014;Sähkömagnetismi;TIEDEB;ME
TY080206;OJ;111PB;20110801;20111014;Sähkömagnetismi;TIEDEB;ME
TY080208C;OSA;111PE;20110801;20111014;Fysiikan laboraatiot C;TIEDEB;ME
TY080208C;OSA;111PF;20110801;20111014;Fysiikan laboraatiot C;TIEDEB;ME
ME00622;OJ;411PA;20110314;20110731;Konenäkö teollisuusautomaatiossa;TIEDEB;ME
ME00736;OJ;411PA;20110314;20110731;Tuotantosolun simulointi;TIEDEB;ME
ME080201;OJ;411PA;20110314;20110731;3D-mallintaminen;TIEDEB;ME
ME080201;OJ;411PB;20110314;20110731;3D-mallintaminen;TIEDEB;ME
ME080202;OJ;110PB;20100801;20110731;Statiikka ja dynamiikka;TIEDEB;ME
ME080301B;OSA;411PA;20110314;20110731;Sähkötekniikka;TIEDEB;ME
ME080301B;OSA;411PB;20110114;20110731;Sähkötekniikka;TIEDEB;ME
ME080302;OJ;411PA;20110314;20110731;Tietotekniikka ja tietoverkot;TIEDEB;ME
ME080303;OJ;411PA;20110314;20110731;Ohjelmointi;TIEDEB;ME
ME080303;OJ;411PB;20110314;20110731;Ohjelmointi;TIEDEB;ME
ME080305B;OSA;411PA;20110314;20110731;Hydrauliikka ja pneumatiikka;TIEDEB;ME
ME080305B;OSA;411PC;20110311;20110731;Hydrauliikka ja pneumatiikka;TIEDEB;ME
ME080305B;OSA;411PD;20110311;20110731;Hydrauliikka ja pneumatiikka;TIEDEB;ME
ME080401A;OSA;411PA;20110314;20110731;Hitsaustekniikka;TIEDEB;ME
ME080501;OJ;411PB;20110314;20110731;Konstruktiosuunnittelu;TIEDEB;ME
ME080502;OJ;311PA;20110101;20110731;Tuotekehitysprosessi;TIEDEB;ME
ME080503;OJ;311RB;20110101;20110731;Tietokoneavusteinen suunnittelu;OTA;ME
ME080601B;OSA;411PA;20110314;20110731;Elementtijärjestelmän perusteet;TIEDEB;ME
ME080802B;OSA;411PA;20110314;20110731;Voimalaitostekniikka;TIEDEB;ME
ME080901;OJ;411PA;20110314;20110731;Polttotekniikka;TIEDEB;ME
RT080502;OJ;411PB;20110314;20110731;Putkistojärjestelmät;TIEDEB;ME
TY080102;OJ;411PA;20110314;20110731;Asiantuntijaviestintä;TIEDEB;ME
TY080102;OJ;411PB;20110314;20110731;Asiantuntijaviestintä;TIEDEB;ME
TY080102;OJ;411PC;20110314;20110731;Asiantuntijaviestintä;TIEDEB;ME
TY080102;OJ;411PD;20110314;20110731;Asiantuntijaviestintä;TIEDEB;ME
TY080107;OJ;311PG;20110101;20110731;Työelämän ja tekniikan ruotsi;TIEDEB;ME
TY080107A;OSA;311PG;20110101;20110731;Ruotsi/Suullinen taito;TIEDEB;ME
TY080203_B;OSA;411PB;20110314;20110731;Geometria B;TIEDEB;ME
TY080204B;OSA;411PA;20110314;20110731;Differentiaali- ja integraalilaskenta B;TIEDEB;ME
TY080207:B;OSA;411PA;20110314;20110731;Lämpötekniikka ja värähtelyt B;TIEDEB;ME
TY080207:B;OSA;411PB;20110314;20110731;Lämpötekniikka ja värähtelyt B;TIEDEB;ME
TY080207B;OSA;411PA;20110314;20110731;Lämpötekniikka ja värähtelyt B;TIEDEB;ME
TY080207B;OSA;411PB;20110314;20110731;Lämpötekniikka ja värähtelyt B;TIEDEB;ME
TY080208:B;OSA;411PE;20110314;20110731;Fysiikan laboraatiot B;TIEDEB;ME
TY080208:B;OSA;411PF;20110314;20110731;Fysiikan laboraatiot B;TIEDEB;ME
TY080208B;OSA;411PE;20110314;20110731;Fysiikan laboraatiot B;TIEDEB;ME
TY080208B;OSA;411PF;20110314;20110731;Fysiikan laboraatiot B;TIEDEB;ME
YH00041;OJ;411PA;20110314;20110731;Englannin perusteet 1;TIEDEB;ME
YH00043;OJ;411PE;20110314;20110731;Ruotsin perusteet 1;TIEDEB;ME
YH00044;OJ;311PA;20110103;20110530;Ruotsin perusteet 2;TIEDEB;ME
ME080307;OJ;411PA;20110323;20110524;Laatu ja koneturvallisuus;OTA;ME
ME080401B;OSA;411PA;20110323;20110524;Hitsaustekniikka;TIEDEB;ME
ME080802;OJ;210PA;20110323;20110524;Voimalaitostekniikka;OTA;ME
VTP0999;OJ;110PG;20100801;20110524;Liikunta;TIEDEB;ME
VTP0999;OJ;110PR;20100801;20110524;Liikunta;TIEDEB;ME
ME080101;OJ;311RB;20110103;20110430;Tuotantotekniikat;OTA;ME
ME080102;OJ;311RA;20110307;20110430;Tuotantotekniikan laboraatiot;OTA;ME
ME080102;OJ;411PA;20110314;20110430;Tuotantotekniikan laboraatiot;OTA;ME
ME080201;OJ;311RB;20110103;20110430;3D-mallintaminen;OTA;ME
ME080201;OJ;311RC;20110101;20110430;3D-mallintaminen;OTA;ME
ME080203B;OSA;311PA;20110314;20110430;Lujuusoppi;OTA;ME
ME080204B;OSA;411PA;20110314;20110430;Koneenosat;OTA;ME
ME080301;OJ;311RA;20110103;20110430;Sähkötekniikka;OTA;ME
ME080303;OJ;411PC;20110205;20110430;Ohjelmointi;TIEDEB;ME
ME080304;OJ;311RC;20110103;20110430;Automaatiotekniikan perusteet;OTA;ME
ME080305B;OSA;411PB;20110314;20110430;Hydrauliikka ja pneumatiikka;OTA;ME
ME080306;OJ;411PA;20110314;20110430;Energiatekniikka;OTA;ME
ME080402;OJ;311RA;20110103;20110430;Työstötekniikka;OTA;ME
ME080404;OJ;411PA;20110314;20110430;Valmistustekniikan laboraatiot;TIEDEB;ME
TY080104;OJ;311RC;20110103;20110430;Tutkimusviestintä;OTA;ME
TY080104;OJ;411PB;20110307;20110430;Tutkimusviestintä;TIEDEB;ME
TY080105A;OSA;311RC;20110103;20110430;Työelämän ja tekniikan englanti 1/osa A;OTA;ME
TY080202;OJ;311RC;20110103;20110430;Algebra;OTA;ME
TY080202;OJ;311RD;20110103;20110430;Algebra;OTA;ME
TY080204;OJ;311RC;20110103;20110430;Differentiaali- ja integraalilaskenta;OTA;ME
TY080204_A;OSA;311PE;20110307;20110430;Differentiaali- ja integraalilaskenta A;TIEDEB;ME
TY080204C;OSA;411PA;20110307;20110430;Differentiaali- ja integraalilaskenta;TIEDEB;ME
TY080204XA;OSA;411PA;20110307;20110430;Differentiaali- ja integraalilaskenta (ammattioppilaitospohjalta) A;TIEDEB;ME
TY080207;OJ;311RB;20110103;20110430;Lämpötekniikka ja värähtelyt;OTA;ME
TY080207;OJ;311RC;20110103;20110430;Lämpötekniikka ja värähtelyt;OTA;ME
TY080208D;OSA;311RC;20110103;20110430;Fysiikan laboraatiot D;OTA;ME
TY080208TE;OSA;311RC;20110103;20110430;Työturvallisuus ja ensiapu;OTA;ME
VTR0051;OJ;311RA;20110101;20110430;CAD-suunnittelun jatkokurssi;OTA;ME
VTR0051;OJ;311RB;20110101;20110430;CAD-suunnittelun jatkokurssi;OTA;ME
YH00042;OJ;311RB;20110103;20110430;Englannin perusteet 2;OTA;ME
YH00045;OJ;311RA;20110103;20110430;Ruotsin perusteet 3;OTA;ME
ME080103;OJ;311RA;20110103;20110313;Teknillinen piirustus;OTA;ME
AVK0001;OJ;110PC;20110101;20110311;Ruotsi;TIEDEB;ME
ME00723;OJ;311PA;20110101;20110311;Valmistustekniikan laboraatiot;TIEDEB;ME
ME00734;OJ;311PA;20110101;20110311;Laitos- ja teräsrakenteet;TIEDEB;ME
ME00735;OJ;311PA;20110101;20110311;Kunnonvalvonnan laboraatiot;TIEDEB;ME
ME00751;OJ;311PA;20110101;20110311;Ammattialan seminaarit;TIEDEB;ME
ME080102;OJ;311PA;20110101;20110311;Tuotantotekniikan laboraatiot;TIEDEB;ME
ME080102;OJ;311PB;20110111;20110311;Tuotantotekniikan laboraatiot;TIEDEB;ME
ME080104;OJ;311PA;20110101;20110311;Materiaalit ja niiden valinta;TIEDEB;ME
ME080104;OJ;311PB;20110101;20110311;Materiaalit ja niiden valinta;TIEDEB;ME
ME080105;OJ;311PA;20110101;20110311;Metallioppi;MERI;ME
ME080105;OJ;311RA;20110103;20110311;Metallioppi;OTA;ME
ME080203;OJ;210PB;20101101;20110311;Lujuusoppi;TIEDEB;ME
ME080203;OJ;311PA;20110101;20110311;Lujuusoppi;TIEDEB;ME
ME080203A;OSA;311PA;20110103;20110311;Lujuusoppi;OTA;ME
ME080204A;OSA;311PA;20110103;20110311;Koneenosat;OTA;ME
ME080301A;OSA;311PA;20110101;20110311;Sähkötekniikka;TIEDEB;ME
ME080305;OJ;311PA;20110101;20110311;Hydrauliikka ja pneumatiikka;TIEDEB;ME
ME080305A;OSA;311PA;20110101;20110311;Hydrauliikka ja pneumatiikka;TIEDEB;ME
ME080305A;OSA;311PB;20110103;20110311;Hydrauliikka ja pneumatiikka;OTA;ME
ME080305A;OSA;311PC;20110101;20110311;Hydrauliikka ja pneumatiikka;TIEDEB;ME
ME080305A;OSA;311PD;20110101;20110311;Hydrauliikka ja pneumatiikka;TIEDEB;ME
ME080403;OJ;311PA;20110103;20110311;Työkalusuunnittelu;OTA;ME
ME080501;OJ;311PA;20110101;20110311;Konstruktiosuunnittelu;TIEDEB;ME
ME080501;OJ;411PA;20110103;20110311;Konstruktiosuunnittelu;OTA;ME
ME080601A;OSA;311PA;20110101;20110311;Elementtijärjestelmän perusteet;TIEDEB;ME
ME080802A;OSA;311PA;20110101;20110311;Voimalaitostekniikka;TIEDEB;ME
ME11235;OJ;311PA;20110101;20110311;Mittaukset ja laatutyökalut;TIEDEB;ME
RT080503;OJ;311PB;20110101;20110311;Kylmätekniikka;TIEDEB;ME
TY080107;OJ;311PF;20110101;20110311;Työelämän ja tekniikan ruotsi;TIEDEB;ME
TY080203_A;OSA;311PA;20110101;20110311;Geometria A;TIEDEB;ME
TY080203_A;OSA;311PB;20110101;20110311;Geometria A;TIEDEB;ME
TY080203_B;OSA;411PA;20110101;20110311;Geometria B;TIEDEB;ME
TY080203A;OSA;311PA;20110101;20110311;Geometria A;TIEDEB;ME
TY080203A;OSA;311PB;20110101;20110311;Geometria A;TIEDEB;ME
TY080203B;OSA;411PA;20110101;20110311;Geometria B;TIEDEB;ME
TY080203B;OSA;411PB;20110101;20110311;Geometria B;TIEDEB;ME
TY080204_A;OSA;311PD;20110101;20110311;Differentiaali- ja integraalilaskenta A;TIEDEB;ME
TY080206;OJ;311PD;20110101;20110311;Sähkömagnetismi;TIEDEB;ME
TY080206;OJ;311PE;20110101;20110311;Sähkömagnetismi;TIEDEB;ME
TY080207:A;OSA;311PA;20110101;20110311;Lämpötekniikka ja värähtelyt A;TIEDEB;ME
TY080207:A;OSA;311PB;20110101;20110311;Lämpötekniikka ja värähtelyt A;TIEDEB;ME
TY080207A;OSA;311PA;20110101;20110311;Lämpötekniikka ja värähtelyt A;TIEDEB;ME
TY080207A;OSA;311PB;20110101;20110311;Lämpötekniikka ja värähtelyt A;TIEDEB;ME
TY080208:A;OSA;311PE;20110101;20110311;Fysiikan laboraatiot A;TIEDEB;ME
TY080208:A;OSA;311PF;20110101;20110311;Fysiikan laboraatiot A;TIEDEB;ME
TY080208A;OSA;311PE;20110101;20110311;Fysiikan laboraatiot A;TIEDEB;ME
TY080208A;OSA;311PF;20110101;20110311;Fysiikan laboraatiot A;TIEDEB;ME
TY080209;OJ;210PB;20101101;20110311;Kemia;TIEDEB;ME
TY080209B;OSA;311PA;20110101;20110311;Kemia, laboratoriotyöt;TIEDEB;ME
TY080209B;OSA;311PB;20110101;20110311;Kemia, laboratoriotyöt;TIEDEB;ME
TY080209B;OSA;311PC;20110101;20110311;Kemia, laboratoriotyöt;TIEDEB;ME
ME080901;OJ;311RA;20110113;20110310;Polttotekniikka;OTA;ME
ME080203;OJ;210PA;20101101;20110304;Lujuusoppi;TIEDEB;ME
ME080801;OJ;311PA;20110103;20110304;Höyrytekniikka;OTA;ME
TY080104;OJ;411PC;20110103;20110304;Tutkimusviestintä;TIEDEB;ME
TY080209;OJ;210PA;20101025;20110227;Kemia;TIEDEB;ME
ME00570;OJ;210PA;20101020;20101231;Automaatiotekniikan työkurssi;TIEDEB;ME
ME00709;OJ;110PA;20100801;20101231;Kone- ja materiaalitekniikan laboraatiot;TIEDEB;ME
ME00722;OJ;210PA;20101018;20101231;Hitsaustekniikan syventävä opintojakso;TIEDEB;ME
ME00733;OJ;110PA;20100801;20101231;Suunnitteluharjoitukset;TIEDEB;ME
ME00737;OJ;110PA;20100801;20101231;CAE -labrat;TIEDEB;ME
ME080103;OJ;110PB;20100801;20101231;Teknillinen piirustus;TIEDEB;ME
ME080103;OJ;110PC;20100801;20101231;Teknillinen piirustus;TIEDEB;ME
ME080202;OJ;110PC;20100801;20101231;Statiikka ja dynamiikka;TIEDEB;ME
ME080204;OJ;110PA;20100801;20101231;Koneenosat;TIEDEB;ME
ME080304;OJ;110PA;20100801;20101231;Automaatiotekniikan perusteet;TIEDEB;ME
ME080304;OJ;110PB;20100801;20101231;Automaatiotekniikan perusteet;TIEDEB;ME
ME080402;OJ;110PA;20100801;20101231;Työstötekniikka;TIEDEB;ME
ME080502;OJ;110PA;20100801;20101231;Tuotekehitysprosessi;TIEDEB;ME
ME080503;OJ;110PA;20100801;20101231;Tietokoneavusteinen suunnittelu;TIEDEB;ME
ME080902;OJ;110PA;20100901;20101231;Puu- ja bioenergia;TIEDEB;ME
RT080501;OJ;110PA;20100801;20101231;Virtaustekniikka;TIEDEB;ME
RT080504;OJ;110PA;20100801;20101231;Lämmönsiirto;TIEDEB;ME
RT080505;OJ;110PB;20100801;20101231;Virtaus- ja lämmönsiirtolaboratoriotyöt;TIEDEB;ME
TY080106;OJ;110PB;20100830;20101231;Työelämän ja tekniikan englanti 2;TIEDEB;ME
TY080205;OJ;110PD;20100801;20101231;Mekaniikka;TIEDEB;ME
TY080205;OJ;110PE;20100830;20101231;Mekaniikka;TIEDEB;ME
TY080208T;OSA;210PD;20101020;20101231;Fysiikan laboraatiot, työturvallisuus;TIEDEB;ME
TY080208T;OSA;210PE;20101020;20101231;Fysiikan laboraatiot, työturvallisuus;TIEDEB;ME
TY080209A;OSA;210PA;20101020;20101231;Kemia, luennot;TIEDEB;ME
YH00045;OJ;110PC;20100801;20101231;Ruotsin perusteet 3;TIEDEB;ME
ME00201;OJ;110PA;20100830;20101218;Yrityksen laatutoiminnot;TIEDEB;ME
ME080101;OJ;210PA;20101025;20101218;Tuotantotekniikat;TIEDEB;ME
ME080101;OJ;210PB;20101025;20101218;Tuotantotekniikat;TIEDEB;ME
TY080105;OJ;110PB;20100830;20101218;Työelämän ja tekniikan englanti 1;TIEDEB;ME
TY080105;OJ;110PC;20100830;20101218;Työelämän ja tekniikan englanti 1;TIEDEB;ME
TY080106;OJ;110PA;20100830;20101218;Työelämän ja tekniikan englanti 2;TIEDEB;ME
TY080202;OJ;110PC;20100830;20101218;Algebra;TIEDEB;ME
TY080202;OJ;110PD;20100830;20101218;Algebra;TIEDEB;ME
TY080204;OJ;110PB;20100830;20101218;Differentiaali- ja integraalilaskenta;TIEDEB;ME
TY080204;OJ;110PC;20100830;20101218;Differentiaali- ja integraalilaskenta;TIEDEB;ME
ME080306;OJ;110PB;20100903;20101217;Energiatekniikka;TIEDEB;ME
ME080306;OJ;110PA;20100902;20101216;Energiatekniikka;TIEDEB;ME
ME080801;OJ;110PA;20100901;20101215;Höyrytekniikka;TIEDEB;ME
TY080201;OJ;110PD;20100825;20101023;Insinöörin matemaattiset apuneuvot;TIEDEB;ME
TY080201;OJ;110PE;20100825;20101023;Insinöörin matemaattiset apuneuvot;TIEDEB;ME
TY080101;OJ;110PD;20100823;20101022;Opiskelutaidot;TIEDEB;ME
ME00738;OJ;110PA;20100801;20101019;Automaattisen koneen suunnittelu;TIEDEB;ME
ME080105;OJ;110PA;20100801;20101019;Metallioppi;TIEDEB;ME
ME080105;OJ;110PC;20100801;20101019;Metallioppi;TIEDEB;ME
ME080201;OJ;110PA;20100801;20101019;3D-mallintaminen;TIEDEB;ME
TY080101;OJ;110PC;20100801;20101019;Opiskelutaidot;TIEDEB;ME
ME080105;OJ;110PB;20100801;20101017;Metallioppi;TIEDEB;ME
ME080202;OJ;110PA;20100801;20101017;Statiikka ja dynamiikka;TIEDEB;ME
RA130303;OJ;115PA;20150801;20151231;Rakentamistalous;TIEDEB;RA
RA130402;OJ;115PA;20150801;20151231;Tuotemallipohjainen suunnittelu;TIEDEB;RA
RA130402;OJ;115PB;20150801;20151231;Tuotemallipohjainen suunnittelu;TIEDEB;RA
RA130402;OJ;115PC;20150801;20151231;Tuotemallipohjainen suunnittelu;TIEDEB;RA
RA130403;OJ;115PA;20150801;20151231;Pientalon suunnittelu;TIEDEB;RA
RA130403;OJ;115PB;20150801;20151231;Pientalon suunnittelu;TIEDEB;RA
RA130403;OJ;115PC;20150801;20151231;Pientalon suunnittelu;TIEDEB;RA
RA130503;OJ;215PA;20151019;20151231;Kylmätekniikka;TIEDEB;RA
RA130702;OJ;115PA;20150801;20151231;Ilmastointikoneet ja -prosessit;TIEDEB;RA
RA131102;OJ;115PA;20150801;20151231;Betonityöt;TIEDEB;RA
